DS,Trig_Num,Ht,YYYY-MM-DD,hh:mm:ss,Dr,Speed,Wb,Hdwy,Gap,Ax,Gp,Rh,Cl,Nm,Vehicle
1,0001a0be,4,2023-11-11,13:29:44,N0,89.02,2.8,5.7,5.5,2,2,1.0,2,00000010,SV
1,0001a0c2,4,2023-11-11,13:30:04,N0,83.7,2.86,20.2,20.1,2,2,1.0,2,00000010,SV
1,0001a0c6,6,2023-11-11,13:30:18,N0,94.18,6.29,13.4,13.3,3,3,1.0,3,00000010,SVT
1,0001a0cc,8,2023-11-11,13:30:23,N0,82.86,7.19,5.0,4.7,4,3,1.0,3,00000010,SVT
1,0001a0d4,4,2023-11-11,13:30:29,N0,81.13,2.58,5.8,5.5,2,2,1.0,2,00000020,SV
1,0001a0d8,4,2023-11-11,13:30:32,N0,84.26,2.75,3.1,2.9,2,2,1.0,2,00000010,SV
1,0001a0dc,4,2023-11-11,13:31:18,N0,68.68,2.3,46.0,45.9,2,2,1.0,2,00000020,SV
1,0001a0e0,4,2023-11-11,13:31:19,N0,68.18,2.96,1.0,0.9,2,2,1.0,2,00000020,SV
1,0001a0e4,4,2023-11-11,13:31:20,N0,66.91,3.1,1.0,0.9,2,2,1.0,2,00000020,SV
1,0001a0e8,4,2023-11-11,13:31:22,N0,67.33,2.59,1.8,1.6,2,2,1.0,2,00000010,SV
1,0001a0ec,8,2023-11-11,13:31:54,N0,73.84,6.96,32.1,32.0,4,3,1.0,3,00000020,SVT
1,0001a0f4,4,2023-11-11,13:31:55,N0,74.05,2.71,1.0,0.6,2,2,1.0,2,00000020,SV
1,0001a0f8,4,2023-11-11,13:31:56,N0,73.77,2.92,1.8,1.7,2,2,1.0,2,00000020,SV
1,0001a0fc,4,2023-11-11,13:31:57,N0,73.12,3.02,1.0,0.8,2,2,1.0,2,00000010,SV
1,0001a100,4,2023-11-11,13:32:15,N0,82.56,3.06,17.9,17.8,2,2,1.0,2,00000010,SV
1,0001a104,7,2023-11-11,13:33:04,N0,77.57,6.7,48.2,48.1,3,3,0.86,3,00000020,SVT
1,0001a10b,4,2023-11-11,13:33:07,N0,81.18,2.51,3.3,3.0,2,2,1.0,2,00000020,SV
1,0001a10f,4,2023-11-11,13:33:09,N0,81.2,2.57,2.1,2.0,2,2,1.0,2,00000020,SV
1,0001a113,4,2023-11-11,13:33:11,N0,79.63,3.12,1.7,1.6,2,2,1.0,2,00000020,SV
1,0001a117,4,2023-11-11,13:33:13,N0,86.06,2.94,2.0,1.8,2,2,1.0,2,00000020,SV
1,0001a11b,4,2023-11-11,13:33:15,N0,83.52,2.72,2.3,2.2,2,2,1.0,2,00000010,SV
1,0001a11f,4,2023-11-11,13:33:35,N0,91.73,2.56,19.6,19.4,2,2,1.0,2,00000020,SV
1,0001a123,4,2023-11-11,13:33:37,N0,92.4,2.59,2.8,2.7,2,2,1.0,2,00000010,SV
1,0001a127,4,2023-11-11,13:33:55,N0,88.83,2.75,18.0,17.9,2,2,1.0,2,00000020,SV
1,0001a12b,4,2023-11-11,13:33:56,N0,89.84,2.83,0.9,0.8,2,2,1.0,2,00000010,SV
1,0001a12f,4,2023-11-11,13:34:56,N0,71.67,2.88,59.6,59.4,2,2,1.0,2,00000020,SV
1,0001a133,4,2023-11-11,13:34:58,N0,75.88,2.97,2.0,1.9,2,2,1.0,2,00000020,SV
1,0001a137,4,2023-11-11,13:34:59,N0,79.52,3.08,1.2,1.1,2,2,1.0,2,00000020,SV
1,0001a13b,4,2023-11-11,13:35:03,N0,78.06,2.53,4.1,4.0,2,2,1.0,2,00000020,SV
1,0001a13f,4,2023-11-11,13:35:06,N0,89.01,2.5,3.3,3.2,2,2,1.0,2,00000010,SV
1,0001a143,4,2023-11-11,13:35:25,N0,89.93,2.62,18.1,18.0,2,2,1.0,2,00000010,SV
1,0001a147,12,2023-11-11,13:35:59,N0,93.51,15.7,34.2,34.1,6,3,1.0,10,00000020,ART6
1,0001a153,4,2023-11-11,13:36:01,N0,91.25,2.77,1.7,1.1,2,2,1.0,2,00000010,SV
1,0001a157,4,2023-11-11,13:37:07,N0,88.0,2.84,66.4,66.3,2,2,1.0,2,00000020,SV
1,0001a15b,4,2023-11-11,13:37:08,N0,88.89,2.59,1.5,1.4,2,2,1.0,2,00000020,SV
1,0001a15f,4,2023-11-11,13:37:09,N0,83.57,2.48,1.1,1.0,2,2,1.0,2,00000010,SV
1,0001a163,4,2023-11-11,13:37:49,N0,76.23,2.71,39.9,39.8,2,2,1.0,2,00000010,SV
1,0001a167,16,2023-11-11,13:38:01,N0,78.19,21.12,11.7,11.6,8,4,1.0,11,00000010,BD
1,0001a177,15,2023-11-11,13:38:49,N0,86.67,22.42,47.5,46.6,8,4,0.93,11,00080020,BD
1,0001a186,16,2023-11-11,13:38:51,N0,83.78,15.66,2.3,1.4,8,4,1.0,11,00000010,BD
1,0001a196,4,2023-11-11,13:39:05,N0,87.15,2.52,14.3,13.6,2,2,1.0,2,00000010,SV
1,0001a19a,4,2023-11-11,13:39:10,N0,89.58,2.33,5.0,4.9,2,2,1.0,2,00000020,SV
1,0001a19e,4,2023-11-11,13:39:11,N0,90.18,2.52,1.2,1.1,2,2,1.0,2,00000010,SV
1,0001a1a2,4,2023-11-11,13:39:58,N0,79.42,2.92,46.4,46.3,2,2,1.0,2,00000020,SV
1,0001a1a6,4,2023-11-11,13:40:01,N0,79.97,2.41,3.1,3.0,2,2,1.0,2,00000010,SV
1,0001a1aa,4,2023-11-11,13:40:37,N0,86.16,2.55,36.5,36.4,2,2,1.0,2,00000020,SV
1,0001a1ae,4,2023-11-11,13:40:40,N0,84.03,2.74,2.4,2.3,2,2,1.0,2,00000020,SV
1,0001a1b2,8,2023-11-11,13:40:43,N0,81.04,6.45,2.9,2.8,4,3,1.0,3,00000010,SVT
1,0001a1ba,4,2023-11-11,13:40:57,N0,82.96,2.96,14.7,14.4,2,2,1.0,2,00000010,SV
1,0001a1be,4,2023-11-11,13:42:01,N0,79.3,2.91,63.5,63.4,2,2,1.0,2,00000020,SV
1,0001a1c2,4,2023-11-11,13:42:03,N0,81.69,2.47,1.6,1.5,2,2,1.0,2,00000010,SV
1,0001a1c6,4,2023-11-11,13:42:34,N0,97.89,3.09,31.9,31.8,2,2,1.0,2,00000010,SV
1,0001a1ca,4,2023-11-11,13:42:57,N0,80.2,3.01,22.2,22.0,2,2,1.0,2,00000020,SV
1,0001a1ce,4,2023-11-11,13:42:58,N0,75.94,2.91,1.5,1.3,2,2,1.0,2,00000020,SV
1,0001a1d2,4,2023-11-11,13:42:59,N0,80.41,2.8,1.2,1.0,2,2,1.0,2,00000010,SV
1,0001a1d6,4,2023-11-11,13:43:23,N0,71.11,3.04,23.4,23.3,2,2,1.0,2,00000020,SV
1,0001a1da,4,2023-11-11,13:43:24,N0,74.19,3.02,1.2,1.1,2,2,1.0,2,00000010,SV
1,0001a1de,4,2023-11-11,13:43:29,N0,92.53,2.53,5.5,5.4,2,2,1.0,2,00000010,SV
1,0001a1e2,4,2023-11-11,13:43:53,N0,89.9,2.92,23.3,23.2,2,2,1.0,2,00000010,SV
1,0001a1e6,4,2023-11-11,13:44:10,N0,81.92,2.63,16.9,16.8,2,2,1.0,2,00000010,SV
1,0001a1ea,4,2023-11-11,13:44:26,N0,79.61,2.55,16.1,15.9,2,2,1.0,2,00000010,SV
1,0001a1ee,4,2023-11-11,13:44:34,N0,81.98,2.94,8.0,7.9,2,2,1.0,2,00000020,SV
1,0001a1f2,4,2023-11-11,13:44:36,N0,84.35,2.9,1.9,1.8,2,2,1.0,2,00000020,SV
1,0001a1f6,4,2023-11-11,13:44:37,N0,84.17,2.83,1.1,1.0,2,2,1.0,2,00000020,SV
1,0001a1fa,4,2023-11-11,13:44:39,N0,78.59,2.74,1.9,1.7,2,2,1.0,2,00000020,SV
1,0001a1fe,4,2023-11-11,13:44:40,N0,88.21,2.5,1.5,1.3,2,2,1.0,2,00000010,SV
1,0001a202,4,2023-11-11,13:44:44,N0,86.04,2.81,4.3,4.2,2,2,1.0,2,00000010,SV
1,0001a206,4,2023-11-11,13:44:51,N0,90.41,2.63,7.0,6.9,2,2,1.0,2,00000010,SV
1,0001a20a,4,2023-11-11,13:45:16,N0,80.45,2.97,24.9,24.8,2,2,1.0,2,00000020,SV
1,0001a20e,4,2023-11-11,13:45:19,N0,87.56,3.54,2.3,2.1,2,2,1.0,4,00000020,TB2
1,0001a212,4,2023-11-11,13:45:20,N0,91.62,2.58,1.6,1.5,2,2,1.0,2,00000010,SV
1,0001a216,6,2023-11-11,13:46:16,N0,88.4,6.0,55.8,55.7,3,3,1.0,3,00000020,SVT
1,0001a21c,4,2023-11-11,13:46:17,N0,83.94,2.91,1.2,0.9,2,2,1.0,2,00000010,SV
1,0001a220,4,2023-11-11,13:46:33,N0,85.22,2.57,15.6,15.5,2,2,1.0,2,00000020,SV
1,0001a224,4,2023-11-11,13:46:34,N0,84.21,3.04,1.6,1.5,2,2,1.0,2,00000010,SV
1,0001a228,4,2023-11-11,13:47:03,N0,87.64,3.07,28.9,28.7,2,2,1.0,2,00000020,SV
1,0001a22c,4,2023-11-11,13:47:05,N0,84.14,2.7,1.7,1.6,2,2,1.0,2,00000010,SV
1,0001a230,4,2023-11-11,13:47:28,N0,94.55,2.38,22.9,22.8,2,2,1.0,2,00000010,SV
1,0001a234,4,2023-11-11,13:49:01,N0,69.04,2.53,92.7,92.6,2,2,1.0,2,00000020,SV
1,0001a238,4,2023-11-11,13:49:02,N0,67.8,2.51,1.6,1.5,2,2,1.0,2,00000020,SV
1,0001a23c,4,2023-11-11,13:49:03,N0,66.23,2.93,0.9,0.8,2,2,1.0,2,00000010,SV
1,0001a240,4,2023-11-11,13:49:15,N0,89.66,2.84,11.9,11.8,2,2,1.0,2,00000010,SV
1,0001a244,4,2023-11-11,13:49:25,N0,97.32,2.57,9.8,9.6,2,2,1.0,2,00000010,SV
1,0001a248,4,2023-11-11,13:49:33,N0,79.02,2.76,8.0,7.9,2,2,1.0,2,00000020,SV
1,0001a24c,4,2023-11-11,13:49:35,N0,73.25,3.92,2.6,2.4,2,2,1.0,4,00000010,TB2
1,0001a250,4,2023-11-11,13:50:16,N0,76.0,2.41,40.9,40.7,2,2,1.0,2,00000010,SV
1,0001a254,4,2023-11-11,13:50:39,N0,82.53,2.84,22.7,22.6,2,2,1.0,2,00000020,SV
1,0001a258,4,2023-11-11,13:50:42,N0,84.33,3.06,3.3,3.1,2,2,1.0,2,00000020,SV
1,0001a25c,4,2023-11-11,13:50:44,N0,81.07,2.85,1.3,1.2,2,2,1.0,2,00000020,SV
1,0001a260,4,2023-11-11,13:50:44,N0,85.47,2.48,0.9,0.8,2,2,1.0,2,00000020,SV
1,0001a264,4,2023-11-11,13:50:46,N0,75.0,2.71,1.6,1.5,2,2,1.0,2,00000010,SV
1,0001a268,4,2023-11-11,13:51:25,N0,80.84,2.96,38.8,38.7,2,2,1.0,2,00000010,SV
1,0001a26c,4,2023-11-11,13:51:43,N0,79.78,2.7,18.2,18.0,2,2,1.0,2,00000020,SV
1,0001a270,4,2023-11-11,13:51:47,N0,72.17,2.89,3.7,3.6,2,2,1.0,2,00000020,SV
1,0001a274,4,2023-11-11,13:51:48,N0,71.55,2.68,1.4,1.3,2,2,1.0,2,00000020,SV
1,0001a278,4,2023-11-11,13:51:49,N0,73.49,2.5,1.2,1.1,2,2,1.0,2,00020042,SV
1,0001a27c,4,2023-11-11,13:51:50,N0,72.74,2.94,0.7,0.6,2,2,1.0,2,00000010,SV
1,0001a280,4,2023-11-11,13:52:16,N0,92.8,2.84,25.6,25.4,2,2,1.0,2,00000010,SV
1,0001a284,4,2023-11-11,13:52:25,N0,79.29,2.9,9.8,9.7,2,2,1.0,2,00000020,SV
1,0001a288,4,2023-11-11,13:52:28,N0,83.6,2.62,2.4,2.2,2,2,1.0,2,00000020,SV
1,0001a28c,4,2023-11-11,13:52:31,N0,82.81,2.88,3.4,3.3,2,2,1.0,2,00000020,SV
1,0001a290,4,2023-11-11,13:52:34,N0,86.25,2.96,2.3,2.2,2,2,1.0,2,00000010,SV
1,0001a294,4,2023-11-11,13:52:52,N0,96.48,2.58,18.7,18.6,2,2,1.0,2,00000020,SV
1,0001a298,4,2023-11-11,13:52:53,N0,96.03,2.93,1.2,1.1,2,2,1.0,2,00000010,SV
1,0001a29c,8,2023-11-11,13:53:41,N0,80.84,7.72,48.0,47.9,4,3,1.0,3,00000010,SVT
1,0001a2a4,4,2023-11-11,13:54:02,N0,85.21,2.83,20.5,20.2,2,2,1.0,2,00000010,SV
1,0001a2a8,4,2023-11-11,13:54:18,N0,79.2,2.55,15.8,15.7,2,2,1.0,2,00000020,SV
1,0001a2ac,4,2023-11-11,13:54:19,N0,83.89,2.93,0.9,0.8,2,2,1.0,2,00000010,SV
1,0001a2b0,4,2023-11-11,13:54:29,N0,86.42,2.52,10.7,10.6,2,2,1.0,2,00000020,SV
1,0001a2b4,4,2023-11-11,13:54:33,N0,88.6,2.58,3.5,3.4,2,2,1.0,2,00000010,SV
1,0001a2b8,7,2023-11-11,13:55:00,N0,75.0,7.48,27.0,26.9,4,3,0.86,3,00000010,SVT
1,0001a2bf,4,2023-11-11,13:55:18,N0,99.31,2.75,18.1,17.8,2,2,1.0,2,00000010,SV
1,0001a2c3,4,2023-11-11,13:55:46,N0,83.21,2.89,28.2,28.1,2,2,1.0,2,00000010,SV
1,0001a2c7,6,2023-11-11,13:56:19,N0,80.77,6.56,32.9,32.8,3,3,1.0,3,00000020,SVT
1,0001a2cd,4,2023-11-11,13:56:23,N0,73.08,3.06,3.6,3.3,2,2,1.0,2,00000020,SV
1,0001a2d1,4,2023-11-11,13:56:24,N0,72.7,3.07,0.9,0.7,2,2,1.0,2,00000010,SV
1,0001a2d5,4,2023-11-11,13:56:34,N0,104.45,2.8,10.8,10.7,2,2,1.0,2,00000010,SV
1,0001a2d9,4,2023-11-11,13:56:59,N0,79.9,5.17,24.7,24.6,2,2,1.0,4,00000020,TB2
1,0001a2dd,4,2023-11-11,13:57:01,N0,80.69,2.72,2.1,1.9,2,2,1.0,2,00000020,SV
1,0001a2e1,6,2023-11-11,13:57:04,N0,80.14,6.73,2.7,2.5,3,3,1.0,3,00000020,SVT
1,0001a2e7,6,2023-11-11,13:57:07,N0,75.23,5.79,3.1,2.8,3,2,1.0,5,00000010,TB3
1,0001a2ed,4,2023-11-11,13:57:13,N0,88.94,2.65,5.8,5.5,2,2,1.0,2,00000010,SV
1,0001a2f1,4,2023-11-11,13:57:54,N0,81.0,2.45,41.0,40.9,2,2,1.0,2,00000010,SV
1,0001a2f5,4,2023-11-11,13:58:50,N0,87.44,2.96,55.9,55.8,2,2,1.0,2,00000020,SV
1,0001a2f9,4,2023-11-11,13:58:53,N0,77.53,2.71,2.8,2.7,2,2,1.0,2,00000020,SV
1,0001a2fd,4,2023-11-11,13:58:54,N0,77.7,2.46,1.1,1.0,2,2,1.0,2,00000020,SV
1,0001a301,4,2023-11-11,13:58:56,N0,72.15,2.71,2.1,2.0,2,2,1.0,2,00000010,SV
1,0001a305,8,2023-11-11,13:59:07,N0,93.75,7.59,10.8,10.7,4,3,1.0,3,00000010,SVT
1,0001a30d,4,2023-11-11,13:59:20,N0,93.98,3.0,13.1,12.8,2,2,1.0,2,00000010,SV
1,0001a311,4,2023-11-11,13:59:33,N0,77.75,2.97,13.4,13.3,2,2,1.0,2,00000010,SV
1,0001a315,4,2023-11-11,13:59:41,N0,83.9,2.49,8.0,7.9,2,2,1.0,2,00000010,SV
1,0001a319,4,2023-11-11,13:59:46,N0,79.0,2.61,5.1,5.0,2,2,1.0,2,00000010,SV
1,0001a31d,4,2023-11-11,14:00:33,N0,80.72,2.79,46.9,46.8,2,2,1.0,2,00000010,SV
1,0001a321,4,2023-11-11,14:01:07,N0,30.69,2.68,33.9,33.8,2,2,1.0,2,00000010,SV
1,0001a325,4,2023-11-11,14:01:18,N0,80.72,2.53,10.7,10.3,2,2,1.0,2,00000010,SV
1,0001a329,4,2023-11-11,14:01:54,N0,79.72,3.06,36.6,36.5,2,2,1.0,2,00000020,SV
1,0001a32d,4,2023-11-11,14:01:57,N0,81.42,2.48,2.5,2.4,2,2,1.0,2,00000020,SV
1,0001a331,4,2023-11-11,14:02:00,N0,80.46,2.95,3.1,3.0,2,2,1.0,2,00000010,SV
1,0001a335,4,2023-11-11,14:02:43,N0,80.33,2.83,43.0,42.9,2,2,1.0,2,00000010,SV
1,0001a339,4,2023-11-11,14:02:48,N0,75.19,2.61,5.5,5.4,2,2,1.0,2,00000010,SV
1,0001a33d,4,2023-11-11,14:02:53,N0,75.96,2.75,5.0,4.9,2,2,1.0,2,00000020,SV
1,0001a341,4,2023-11-11,14:02:55,N0,73.3,2.93,1.2,1.0,2,2,1.0,2,00000020,SV
1,0001a345,4,2023-11-11,14:02:55,N0,69.57,2.94,0.8,0.7,2,2,1.0,2,00000020,SV
1,0001a349,4,2023-11-11,14:02:58,N0,77.07,1.98,2.6,2.4,2,1,1.0,2,00000020,SV
1,0001a34d,4,2023-11-11,14:03:00,N0,76.83,2.67,1.7,1.6,2,2,1.0,2,00000010,SV
1,0001a351,4,2023-11-11,14:03:32,N0,90.13,2.93,32.1,32.0,2,2,1.0,2,00000010,SV
1,0001a355,4,2023-11-11,14:03:45,N0,89.9,3.06,13.3,13.2,2,2,1.0,2,00000010,SV
1,0001a359,4,2023-11-11,14:04:25,N0,86.15,2.44,39.6,39.5,2,2,1.0,2,00000020,SV
1,0001a35d,4,2023-11-11,14:04:27,N0,83.3,2.49,2.1,2.0,2,2,1.0,2,00000010,SV
1,0001a361,4,2023-11-11,14:05:03,N0,80.82,2.47,35.7,35.5,2,2,1.0,2,00000020,SV
1,0001a365,4,2023-11-11,14:05:05,N0,85.68,2.79,2.1,2.0,2,2,1.0,2,00000010,SV
1,0001a369,4,2023-11-11,14:05:12,N0,91.9,2.92,6.9,6.8,2,2,1.0,2,00000020,SV
1,0001a36d,4,2023-11-11,14:05:14,N0,85.58,2.72,2.9,2.8,2,2,1.0,2,00000020,SV
1,0001a371,4,2023-11-11,14:05:16,N0,82.88,2.59,2.0,1.9,2,2,1.0,2,00000010,SV
1,0001a375,4,2023-11-11,14:05:48,N0,114.51,2.89,31.3,31.2,2,2,1.0,2,00000010,SV
1,0001a379,4,2023-11-11,14:06:10,N0,106.67,1.64,22.2,22.2,2,1,1.0,1,00000010,MC
1,0001a37d,4,2023-11-11,14:06:57,N0,74.12,2.32,47.1,47.0,2,2,1.0,2,00000020,SV
1,0001a381,14,2023-11-11,14:06:59,N0,75.87,18.25,2.1,2.0,7,4,1.0,11,00000020,BD
1,0001a38f,4,2023-11-11,14:07:01,N0,74.02,2.6,2.1,1.2,2,2,1.0,2,00000020,SV
1,0001a393,4,2023-11-11,14:07:03,N0,72.09,2.91,1.2,1.1,2,2,1.0,2,00000010,SV
1,0001a397,4,2023-11-11,14:07:59,N0,78.93,2.61,56.8,56.7,2,2,1.0,2,00000020,SV
1,0001a39b,4,2023-11-11,14:08:01,N0,75.01,2.46,2.0,1.9,2,2,1.0,2,00000010,SV
1,0001a39f,4,2023-11-11,14:08:07,N0,83.61,2.85,5.5,5.4,2,2,1.0,2,00000010,SV
1,0001a3a3,4,2023-11-11,14:08:17,N0,87.53,2.98,10.1,10.0,2,2,1.0,2,00000010,SV
1,0001a3a7,4,2023-11-11,14:09:20,N0,98.54,3.11,63.1,63.0,2,2,1.0,2,00000010,SV
1,0001a3ab,4,2023-11-11,14:09:26,N0,87.68,2.75,6.2,6.1,2,2,1.0,2,00000020,SV
1,0001a3af,4,2023-11-11,14:09:30,N0,82.43,2.38,3.9,3.8,2,2,1.0,2,00000010,SV
1,0001a3b3,4,2023-11-11,14:09:56,N0,79.09,1.45,25.5,25.4,2,1,1.0,1,00000010,MC
1,0001a3b7,4,2023-11-11,14:10:06,N0,89.78,2.95,10.4,10.4,2,2,1.0,2,00000020,SV
1,0001a3bb,4,2023-11-11,14:10:08,N0,89.5,2.97,1.4,1.2,2,2,1.0,2,00000020,SV
1,0001a3bf,4,2023-11-11,14:10:09,N0,83.21,2.94,1.9,1.8,2,2,1.0,2,00000010,SV
1,0001a3c3,4,2023-11-11,14:10:34,N0,90.91,2.78,24.3,24.2,2,2,1.0,2,00000010,SV
1,0001a3c7,4,2023-11-11,14:10:57,N0,88.07,2.69,23.5,23.4,2,2,1.0,2,00000010,SV
1,0001a3cb,4,2023-11-11,14:11:02,N0,76.49,2.49,4.7,4.6,2,2,1.0,2,00000020,SV
1,0001a3cf,16,2023-11-11,14:11:04,N0,78.98,21.34,1.8,1.7,8,4,1.0,11,00000020,BD
1,0001a3df,4,2023-11-11,14:11:06,N0,83.19,2.69,2.2,1.2,2,2,1.0,2,00000020,SV
1,0001a3e3,4,2023-11-11,14:11:09,N0,81.29,2.98,2.9,2.8,2,2,1.0,2,00000010,SV
1,0001a3e7,4,2023-11-11,14:11:38,N0,73.32,2.44,28.6,28.5,2,2,1.0,2,00000010,SV
1,0001a3eb,4,2023-11-11,14:12:01,N0,90.93,2.95,23.4,23.3,2,2,1.0,2,00000020,SV
1,0001a3ef,4,2023-11-11,14:12:04,N0,84.8,2.7,2.6,2.5,2,2,1.0,2,00000010,SV
1,0001a3f3,4,2023-11-11,14:12:20,N0,88.77,2.48,16.4,16.3,2,2,1.0,2,00000010,SV
1,0001a3f7,4,2023-11-11,14:12:50,N0,75.27,3.08,30.5,30.4,2,2,1.0,2,00000010,SV
1,0001a3fb,4,2023-11-11,14:13:01,N0,86.31,2.51,10.5,10.4,2,2,1.0,2,00000010,SV
1,0001a3ff,4,2023-11-11,14:13:23,N0,73.56,3.53,22.0,21.9,2,2,1.0,4,00000020,TB2
1,0001a403,4,2023-11-11,14:13:25,N0,72.69,2.37,2.2,2.0,2,2,1.0,2,00000020,SV
1,0001a407,15,2023-11-11,14:13:26,N0,75.64,1.89,1.4,1.3,2,2,0.93,2,00003010,SV
1,0001a407,15,2023-11-11,14:13:26,N0,75.64,1.89,0.0,0.0,2,2,0.93,2,00003010,SV
1,0001a407,15,2023-11-11,14:13:26,N0,75.64,1.89,0.0,0.0,2,2,0.93,2,00003010,SV
1,0001a407,15,2023-11-11,14:13:26,N0,75.64,1.89,0.0,0.0,2,2,0.93,2,00003010,SV
1,0001a416,4,2023-11-11,14:13:39,N0,84.54,2.71,12.2,11.5,2,2,1.0,2,00000010,SV
1,0001a41a,4,2023-11-11,14:13:47,N0,83.96,2.92,8.0,7.9,2,2,1.0,2,00000010,SV
1,0001a41e,4,2023-11-11,14:13:51,N0,88.74,2.97,4.2,4.0,2,2,1.0,2,00000010,SV
1,0001a422,4,2023-11-11,14:14:21,N0,90.5,3.0,30.5,30.4,2,2,1.0,2,00000020,SV
1,0001a426,4,2023-11-11,14:14:23,N0,83.53,2.35,1.3,1.2,2,2,1.0,2,00000020,SV
1,0001a42a,4,2023-11-11,14:14:26,N0,87.05,2.64,3.4,3.3,2,2,1.0,2,00000010,SV
1,0001a42e,4,2023-11-11,14:14:40,N0,77.33,2.78,14.3,14.2,2,2,1.0,2,00000010,SV
1,0001a432,4,2023-11-11,14:15:01,N0,70.81,2.43,20.9,20.7,2,2,1.0,2,00000010,SV
1,0001a436,10,2023-11-11,14:15:08,N0,76.33,0.8,6.8,6.7,2,2,0.33,2,00003118,SV
1,0001a436,10,2023-11-11,14:15:08,N0,76.33,0.8,0.0,0.0,2,2,0.33,2,00003118,SV
1,0001a440,4,2023-11-11,14:15:15,N0,84.52,2.75,7.4,7.1,2,2,1.0,2,00000020,SV
1,0001a444,4,2023-11-11,14:15:17,N0,86.3,3.04,1.4,1.2,2,2,1.0,2,00000010,SV
1,0001a448,4,2023-11-11,14:15:29,N0,90.78,2.82,12.4,12.2,2,2,1.0,2,00000010,SV
1,0001a44c,4,2023-11-11,14:16:06,N0,90.4,2.75,36.9,36.8,2,2,1.0,2,00000010,SV
1,0001a450,8,2023-11-11,14:16:17,N0,83.9,7.8,11.4,11.3,4,3,1.0,3,00000020,SVT
1,0001a458,4,2023-11-11,14:16:19,N0,83.65,2.9,1.4,1.1,2,2,1.0,2,00000010,SV
1,0001a45c,4,2023-11-11,14:16:25,N0,87.84,2.42,6.2,6.1,2,2,1.0,2,00000010,SV
1,0001a460,4,2023-11-11,14:17:00,N0,79.97,2.69,34.6,34.5,2,2,1.0,2,00000010,SV
1,0001a464,4,2023-11-11,14:17:21,N0,84.69,2.49,21.0,20.9,2,2,1.0,2,00000020,SV
1,0001a468,4,2023-11-11,14:17:22,N0,77.73,3.01,1.7,1.6,2,2,1.0,2,00000010,SV
1,0001a46c,4,2023-11-11,14:17:38,N0,93.05,3.04,15.1,15.0,2,2,1.0,2,00000010,SV
1,0001a470,4,2023-11-11,14:17:59,N0,85.52,2.39,21.6,21.5,2,2,1.0,2,00000020,SV
1,0001a474,4,2023-11-11,14:18:00,N0,86.99,2.5,1.2,1.1,2,2,1.0,2,00000010,SV
1,0001a478,4,2023-11-11,14:18:09,N0,84.51,2.59,8.2,8.1,2,2,1.0,2,00000020,SV
1,0001a47c,10,2023-11-11,14:18:10,N0,85.38,15.43,1.5,1.4,5,3,1.0,9,00000010,ART5
1,0001a486,4,2023-11-11,14:18:24,N0,95.18,2.85,14.2,13.5,2,2,1.0,2,00000010,SV
1,0001a48a,4,2023-11-11,14:18:48,N0,90.69,2.84,23.5,23.4,2,2,1.0,2,00000010,SV
1,0001a48e,4,2023-11-11,14:18:54,N0,92.84,2.58,5.9,5.8,2,2,1.0,2,00000010,SV
1,0001a492,4,2023-11-11,14:19:27,N0,85.98,2.58,33.4,33.3,2,2,1.0,2,00000010,SV
1,0001a496,4,2023-11-11,14:19:49,N0,90.27,2.61,22.3,22.2,2,2,1.0,2,00000020,SV
1,0001a49a,4,2023-11-11,14:19:52,N0,86.77,2.78,2.7,2.6,2,2,1.0,2,00000010,SV
1,0001a49e,4,2023-11-11,14:20:15,N0,94.84,2.82,22.8,22.7,2,2,1.0,2,00000010,SV
1,0001a4a2,4,2023-11-11,14:20:28,N0,79.65,2.76,13.0,12.9,2,2,1.0,2,00000010,SV
1,0001a4a6,4,2023-11-11,14:20:42,N0,78.54,2.89,14.6,14.5,2,2,1.0,2,00000020,SV
1,0001a4aa,4,2023-11-11,14:20:46,N0,91.76,3.16,3.9,3.8,2,2,1.0,2,00000020,SV
1,0001a4ae,4,2023-11-11,14:20:47,N0,94.91,2.92,1.0,0.8,2,2,1.0,2,00000020,SV
1,0001a4b2,6,2023-11-11,14:20:50,N0,87.79,7.3,2.8,2.7,3,3,1.0,3,00000010,SVT
1,0001a4b8,4,2023-11-11,14:21:43,N0,88.98,2.63,53.2,52.9,2,2,1.0,2,00000020,SV
1,0001a4bc,4,2023-11-11,14:21:45,N0,88.58,3.08,1.3,1.2,2,2,1.0,2,00000010,SV
1,0001a4c0,4,2023-11-11,14:22:03,N0,86.57,2.48,18.6,18.5,2,2,1.0,2,00000010,SV
1,0001a4c4,16,2023-11-11,14:22:12,N0,83.55,22.31,8.7,8.6,8,4,1.0,11,00000010,BD
1,0001a4d4,4,2023-11-11,14:22:37,N0,91.95,2.97,24.9,23.9,2,2,1.0,2,00000010,SV
1,0001a4d8,4,2023-11-11,14:24:22,N0,76.97,2.54,105.3,105.2,2,2,1.0,2,00000020,SV
1,0001a4dc,4,2023-11-11,14:24:23,N0,71.2,2.74,1.3,1.2,2,2,1.0,2,00000010,SV
1,0001a4e0,4,2023-11-11,14:24:38,N0,31.08,1.05,14.7,14.6,2,1,1.0,1,00000010,MC
1,0001a4e4,4,2023-11-11,14:24:52,N0,73.82,2.86,13.6,13.5,2,2,1.0,2,00000010,SV
